PlotTag,Species4,SppCommon,DBHClass,DBHmid,StemCount,TotalSaplings,TotalSeedlings,SapAreaha,Species2,Year,TreeStatus,PlotGrid,UTM.Easting,UTM.Northing,"Transect No.",PlotRadiusm,PlotAreaha,Elevationm,Aspectdeg,Slopeper,FirstMeasured,SecondMeasured,ThirdMeasured,Time9505yr,Time0515yr,ElevB,foresttype
p184,ABBA,"balsam fir",4to6cm,5,1,4,9,0.0024,BF,1995,1,Core,277000,4866600,770,12.62,0.05,790,350,21.5598757474771,1996,2005,2015,9,10,H,NH.high
p184,ACSP,"mountain maple",4to6cm,5,0,0,1,0.0024,MM,1995,1,Core,277000,4866600,770,12.62,0.05,790,350,21.5598757474771,1996,2005,2015,9,10,H,NH.high
p184,PIRU,"red spruce",4to6cm,5,0,0,1,0.0024,RS,1995,1,Core,277000,4866600,770,12.62,0.05,790,350,21.5598757474771,1996,2005,2015,9,10,H,NH.high
p184,ACPE,"striped maple",4to6cm,5,0,1,8,0.0024,STM,1995,1,Core,277000,4866600,770,12.62,0.05,790,350,21.5598757474771,1996,2005,2015,9,10,H,NH.high
p185,ABBA,"balsam fir",4to6cm,5,0,0,3,0.0024,BF,1995,1,Core,277000,4866700,770,12.62,0.05,755,352,19.3173065466101,1996,2005,2015,9,10,H,NH.wood
p185,PIRU,"red spruce",4to6cm,5,0,5,2,0.0024,RS,1995,1,Core,277000,4866700,770,12.62,0.05,755,352,19.3173065466101,1996,2005,2015,9,10,H,NH.wood
p185,ACPE,"striped maple",4to6cm,5,0,3,6,0.0024,STM,1995,1,Core,277000,4866700,770,12.62,0.05,755,352,19.3173065466101,1996,2005,2015,9,10,H,NH.wood
p186,ABBA,"balsam fir",4to6cm,5,0,0,6,0.0024,BF,1995,1,Core,277000,4866900,770,12.62,0.05,725,18,17.9027624017439,1996,2005,2015,9,10,H,NH.high
p186,ACSP,"mountain maple",4to6cm,5,0,2,10,0.0024,MM,1995,1,Core,277000,4866900,770,12.62,0.05,725,18,17.9027624017439,1996,2005,2015,9,10,H,NH.high
p186,PIRU,"red spruce",4to6cm,5,1,1,2,0.0024,RS,1995,1,Core,277000,4866900,770,12.62,0.05,725,18,17.9027624017439,1996,2005,2015,9,10,H,NH.high
p186,ACPE,"striped maple",4to6cm,5,0,2,0,0.0024,STM,1995,1,Core,277000,4866900,770,12.62,0.05,725,18,17.9027624017439,1996,2005,2015,9,10,H,NH.high
p187,ABBA,"balsam fir",4to6cm,5,0,2,2,0.0024,BF,1995,1,Core,277000,4867000,770,12.62,0.05,690,307,20.133267231836,1996,2005,2015,9,10,M,NH.high
p187,ACSP,"mountain maple",4to6cm,5,0,3,0,0.0024,MM,1995,1,Core,277000,4867000,770,12.62,0.05,690,307,20.133267231836,1996,2005,2015,9,10,M,NH.high
p187,PIRU,"red spruce",4to6cm,5,1,6,4,0.0024,RS,1995,1,Core,277000,4867000,770,12.62,0.05,690,307,20.133267231836,1996,2005,2015,9,10,M,NH.high
p187,ACPE,"striped maple",4to6cm,5,0,3,2,0.0024,STM,1995,1,Core,277000,4867000,770,12.62,0.05,690,307,20.133267231836,1996,2005,2015,9,10,M,NH.high
p187,BEAL,"yellow birch",4to6cm,5,0,0,1,0.0024,YB,1995,1,Core,277000,4867000,770,12.62,0.05,690,307,20.133267231836,1996,2005,2015,9,10,M,NH.high
p188,PIRU,"red spruce",4to6cm,5,0,1,0,0.0024,RS,1995,1,Core,277000,4867200,770,12.62,0.05,680,132,16.9735818260966,1996,2005,2015,9,10,M,NH.high
p188,ACSA,"sugar maple",4to6cm,5,0,3,12,0.0024,SM,1995,1,Core,277000,4867200,770,12.62,0.05,680,132,16.9735818260966,1996,2005,2015,9,10,M,NH.high
p188,ACPE,"striped maple",4to6cm,5,0,0,3,0.0024,STM,1995,1,Core,277000,4867200,770,12.62,0.05,680,132,16.9735818260966,1996,2005,2015,9,10,M,NH.high
p189,FAGR,beech,4to6cm,5,0,22,12,0.0024,AB,1995,1,Core,277000,4867300,770,12.62,0.05,710,70,17.2330596762082,1995,2005,2015,10,10,M,NH.wood
p189,ACRU,"red maple",4to6cm,5,0,0,1,0.0024,RM,1995,1,Core,277000,4867300,770,12.62,0.05,710,70,17.2330596762082,1995,2005,2015,10,10,M,NH.wood
p189,ACSA,"sugar maple",4to6cm,5,0,0,5,0.0024,SM,1995,1,Core,277000,4867300,770,12.62,0.05,710,70,17.2330596762082,1995,2005,2015,10,10,M,NH.wood
p189,ACPE,"striped maple",4to6cm,5,0,3,0,0.0024,STM,1995,1,Core,277000,4867300,770,12.62,0.05,710,70,17.2330596762082,1995,2005,2015,10,10,M,NH.wood
p190,FAGR,beech,4to6cm,5,2,11,1,0.0024,AB,1995,1,Core,277000,4867500,770,12.62,0.05,705,28,8.61209563126477,1995,2005,2015,10,10,M,NH.wood
p190,ACSA,"sugar maple",4to6cm,5,0,1,0,0.0024,SM,1995,1,Core,277000,4867500,770,12.62,0.05,705,28,8.61209563126477,1995,2005,2015,10,10,M,NH.wood
p190,ACPE,"striped maple",4to6cm,5,0,3,2,0.0024,STM,1995,1,Core,277000,4867500,770,12.62,0.05,705,28,8.61209563126477,1995,2005,2015,10,10,M,NH.wood
p191,FAGR,beech,4to6cm,5,1,16,10,0.0024,AB,1995,1,Core,277000,4867600,770,12.62,0.05,690,80,35.3027728146534,1995,2005,2015,10,10,M,NH.wood
p191,ACPE,"striped maple",4to6cm,5,0,0,5,0.0024,STM,1995,1,Core,277000,4867600,770,12.62,0.05,690,80,35.3027728146534,1995,2005,2015,10,10,M,NH.wood
p192,FAGR,beech,4to6cm,5,0,2,3,0.0024,AB,1995,1,Core,277000,4867800,770,12.62,0.05,680,79,20.9619346790661,1995,2005,2015,10,10,M,NH.wood
p192,ACSP,"mountain maple",4to6cm,5,0,0,5,0.0024,MM,1995,1,Core,277000,4867800,770,12.62,0.05,680,79,20.9619346790661,1995,2005,2015,10,10,M,NH.wood
p192,PIRU,"red spruce",4to6cm,5,0,0,2,0.0024,RS,1995,1,Core,277000,4867800,770,12.62,0.05,680,79,20.9619346790661,1995,2005,2015,10,10,M,NH.wood
p192,ACPE,"striped maple",4to6cm,5,0,1,2,0.0024,STM,1995,1,Core,277000,4867800,770,12.62,0.05,680,79,20.9619346790661,1995,2005,2015,10,10,M,NH.wood
p193,FAGR,beech,4to6cm,5,0,16,1,0.0024,AB,1995,1,Core,277000,4867900,770,12.62,0.05,670,30,6.11626201504843,1995,2005,2015,10,10,M,NH.wood
p193,ACSP,"mountain maple",4to6cm,5,0,0,1,0.0024,MM,1995,1,Core,277000,4867900,770,12.62,0.05,670,30,6.11626201504843,1995,2005,2015,10,10,M,NH.wood
p193,PIRU,"red spruce",4to6cm,5,0,4,0,0.0024,RS,1995,1,Core,277000,4867900,770,12.62,0.05,670,30,6.11626201504843,1995,2005,2015,10,10,M,NH.wood
p193,ACSA,"sugar maple",4to6cm,5,0,0,1,0.0024,SM,1995,1,Core,277000,4867900,770,12.62,0.05,670,30,6.11626201504843,1995,2005,2015,10,10,M,NH.wood
p193,ACPE,"striped maple",4to6cm,5,0,3,4,0.0024,STM,1995,1,Core,277000,4867900,770,12.62,0.05,670,30,6.11626201504843,1995,2005,2015,10,10,M,NH.wood
p193,BEAL,"yellow birch",4to6cm,5,0,0,1,0.0024,YB,1995,1,Core,277000,4867900,770,12.62,0.05,670,30,6.11626201504843,1995,2005,2015,10,10,M,NH.wood
p194,FAGR,beech,4to6cm,5,1,13,1,0.0024,AB,1995,1,Core,277000,4868100,770,12.62,0.05,660,44,14.3904254445763,1995,2005,2015,10,10,M,NH.wood
p194,ACRU,"red maple",4to6cm,5,0,1,1,0.0024,RM,1995,1,Core,277000,4868100,770,12.62,0.05,660,44,14.3904254445763,1995,2005,2015,10,10,M,NH.wood
p194,PIRU,"red spruce",4to6cm,5,0,1,1,0.0024,RS,1995,1,Core,277000,4868100,770,12.62,0.05,660,44,14.3904254445763,1995,2005,2015,10,10,M,NH.wood
p194,ACPE,"striped maple",4to6cm,5,0,5,0,0.0024,STM,1995,1,Core,277000,4868100,770,12.62,0.05,660,44,14.3904254445763,1995,2005,2015,10,10,M,NH.wood
p194,BEAL,"yellow birch",4to6cm,5,0,1,1,0.0024,YB,1995,1,Core,277000,4868100,770,12.62,0.05,660,44,14.3904254445763,1995,2005,2015,10,10,M,NH.wood
p195,FAGR,beech,4to6cm,5,0,3,2,0.0024,AB,1995,1,Core,277000,4868200,770,12.62,0.05,640,16,46.4420276620931,1995,2005,2015,10,10,M,NH.wood
p195,PIRU,"red spruce",4to6cm,5,0,0,2,0.0024,RS,1995,1,Core,277000,4868200,770,12.62,0.05,640,16,46.4420276620931,1995,2005,2015,10,10,M,NH.wood
p195,ACPE,"striped maple",4to6cm,5,1,5,2,0.0024,STM,1995,1,Core,277000,4868200,770,12.62,0.05,640,16,46.4420276620931,1995,2005,2015,10,10,M,NH.wood
p196,FAGR,beech,4to6cm,5,1,6,3,0.0024,AB,1995,1,Core,277000,4868400,770,12.62,0.05,575,42,17.9027624017439,1996,2005,2015,9,10,L,NH.wood
p196,ACRU,"red maple",4to6cm,5,0,0,1,0.0024,RM,1995,1,Core,277000,4868400,770,12.62,0.05,575,42,17.9027624017439,1996,2005,2015,9,10,L,NH.wood
p196,ACPE,"striped maple",4to6cm,5,0,1,3,0.0024,STM,1995,1,Core,277000,4868400,770,12.62,0.05,575,42,17.9027624017439,1996,2005,2015,9,10,L,NH.wood
p198,FAGR,beech,4to6cm,5,0,1,3,0.0024,AB,1995,1,Core,277000,4868700,770,12.62,0.05,530,74,5.18244226934546,1995,2005,2015,10,10,L,NH.wood
p198,PIRU,"red spruce",4to6cm,5,1,2,0,0.0024,RS,1995,1,Core,277000,4868700,770,12.62,0.05,530,74,5.18244226934546,1995,2005,2015,10,10,L,NH.wood
p198,ACSA,"sugar maple",4to6cm,5,0,2,14,0.0024,SM,1995,1,Core,277000,4868700,770,12.62,0.05,530,74,5.18244226934546,1995,2005,2015,10,10,L,NH.wood
p198,ACPE,"striped maple",4to6cm,5,0,4,5,0.0024,STM,1995,1,Core,277000,4868700,770,12.62,0.05,530,74,5.18244226934546,1995,2005,2015,10,10,L,NH.wood
p199,FAGR,beech,4to6cm,5,0,1,0,0.0024,AB,1995,1,Core,277000,4868800,770,12.62,0.05,530,20,5.43525604066424,1995,2005,2015,10,10,L,NH.high
p199,ABBA,"balsam fir",4to6cm,5,1,3,7,0.0024,BF,1995,1,Core,277000,4868800,770,12.62,0.05,530,20,5.43525604066424,1995,2005,2015,10,10,L,NH.high
p199,PIRU,"red spruce",4to6cm,5,0,5,9,0.0024,RS,1995,1,Core,277000,4868800,770,12.62,0.05,530,20,5.43525604066424,1995,2005,2015,10,10,L,NH.high
p200,FAGR,beech,4to6cm,5,0,2,0,0.0024,AB,1995,1,Core,277000,4869000,770,12.62,0.05,540,228,6.34987679359105,1995,2006,2016,11,10,L,NH.high
p200,ABBA,"balsam fir",4to6cm,5,0,1,2,0.0024,BF,1995,1,Core,277000,4869000,770,12.62,0.05,540,228,6.34987679359105,1995,2006,2016,11,10,L,NH.high
p200,ACSP,"mountain maple",4to6cm,5,0,0,1,0.0024,MM,1995,1,Core,277000,4869000,770,12.62,0.05,540,228,6.34987679359105,1995,2006,2016,11,10,L,NH.high
p200,PIRU,"red spruce",4to6cm,5,0,1,1,0.0024,RS,1995,1,Core,277000,4869000,770,12.62,0.05,540,228,6.34987679359105,1995,2006,2016,11,10,L,NH.high
p200,ACPE,"striped maple",4to6cm,5,0,4,5,0.0024,STM,1995,1,Core,277000,4869000,770,12.62,0.05,540,228,6.34987679359105,1995,2006,2016,11,10,L,NH.high
p200,BEAL,"yellow birch",4to6cm,5,0,7,0,0.0024,YB,1995,1,Core,277000,4869000,770,12.62,0.05,540,228,6.34987679359105,1995,2006,2016,11,10,L,NH.high
p201,FAGR,beech,4to6cm,5,0,2,0,0.0024,AB,1995,1,Core,277000,4869100,770,12.62,0.05,540,180,15.8384440324536,1995,2006,2016,11,10,L,NH.high
p201,PIRU,"red spruce",4to6cm,5,0,2,1,0.0024,RS,1995,1,Core,277000,4869100,770,12.62,0.05,540,180,15.8384440324536,1995,2006,2016,11,10,L,NH.high
p201,ACSA,"sugar maple",4to6cm,5,0,1,0,0.0024,SM,1995,1,Core,277000,4869100,770,12.62,0.05,540,180,15.8384440324536,1995,2006,2016,11,10,L,NH.high
p201,ACPE,"striped maple",4to6cm,5,0,0,2,0.0024,STM,1995,1,Core,277000,4869100,770,12.62,0.05,540,180,15.8384440324536,1995,2006,2016,11,10,L,NH.high
p202,FAGR,beech,4to6cm,5,0,2,1,0.0024,AB,1995,1,Core,277000,4869300,770,12.62,0.05,580,14,20.183718713149,1995,2006,2016,11,10,L,SF.spruce
p202,ACSP,"mountain maple",4to6cm,5,0,1,4,0.0024,MM,1995,1,Core,277000,4869300,770,12.62,0.05,580,14,20.183718713149,1995,2006,2016,11,10,L,SF.spruce
p202,ACRU,"red maple",4to6cm,5,0,0,2,0.0024,RM,1995,1,Core,277000,4869300,770,12.62,0.05,580,14,20.183718713149,1995,2006,2016,11,10,L,SF.spruce
p202,PIRU,"red spruce",4to6cm,5,2,3,11,0.0024,RS,1995,1,Core,277000,4869300,770,12.62,0.05,580,14,20.183718713149,1995,2006,2016,11,10,L,SF.spruce
p202,ACPE,"striped maple",4to6cm,5,0,8,16,0.0024,STM,1995,1,Core,277000,4869300,770,12.62,0.05,580,14,20.183718713149,1995,2006,2016,11,10,L,SF.spruce
p203,FAGR,beech,4to6cm,5,0,6,4,0.0024,AB,1995,1,Core,277000,4869400,770,12.62,0.05,590,84,25.489680375378,1995,2006,2016,11,10,L,NH.high
p203,PIRU,"red spruce",4to6cm,5,0,2,0,0.0024,RS,1995,1,Core,277000,4869400,770,12.62,0.05,590,84,25.489680375378,1995,2006,2016,11,10,L,NH.high
p203,ACSA,"sugar maple",4to6cm,5,0,0,2,0.0024,SM,1995,1,Core,277000,4869400,770,12.62,0.05,590,84,25.489680375378,1995,2006,2016,11,10,L,NH.high
p203,ACPE,"striped maple",4to6cm,5,0,3,3,0.0024,STM,1995,1,Core,277000,4869400,770,12.62,0.05,590,84,25.489680375378,1995,2006,2016,11,10,L,NH.high
p204,FAGR,beech,4to6cm,5,0,13,7,0.0024,AB,1995,1,Core,277000,4869600,770,12.62,0.05,590,75,14.0540834702391,1995,2006,2016,11,10,L,NH.wood
p204,PIRU,"red spruce",4to6cm,5,0,0,1,0.0024,RS,1995,1,Core,277000,4869600,770,12.62,0.05,590,75,14.0540834702391,1995,2006,2016,11,10,L,NH.wood
p204,ACSA,"sugar maple",4to6cm,5,0,2,0,0.0024,SM,1995,1,Core,277000,4869600,770,12.62,0.05,590,75,14.0540834702391,1995,2006,2016,11,10,L,NH.wood
p204,ACPE,"striped maple",4to6cm,5,0,1,2,0.0024,STM,1995,1,Core,277000,4869600,770,12.62,0.05,590,75,14.0540834702391,1995,2006,2016,11,10,L,NH.wood
p205,FAGR,beech,4to6cm,5,0,5,3,0.0024,AB,1995,1,Core,277000,4869700,770,12.62,0.05,580,68,10.333994738766,1995,2006,2016,11,10,L,NH.wood
p205,ACRU,"red maple",4to6cm,5,0,0,8,0.0024,RM,1995,1,Core,277000,4869700,770,12.62,0.05,580,68,10.333994738766,1995,2006,2016,11,10,L,NH.wood
p205,PIRU,"red spruce",4to6cm,5,0,2,0,0.0024,RS,1995,1,Core,277000,4869700,770,12.62,0.05,580,68,10.333994738766,1995,2006,2016,11,10,L,NH.wood
p205,ACSA,"sugar maple",4to6cm,5,0,0,8,0.0024,SM,1995,1,Core,277000,4869700,770,12.62,0.05,580,68,10.333994738766,1995,2006,2016,11,10,L,NH.wood
p205,ACPE,"striped maple",4to6cm,5,0,0,3,0.0024,STM,1995,1,Core,277000,4869700,770,12.62,0.05,580,68,10.333994738766,1995,2006,2016,11,10,L,NH.wood
p206,FAGR,beech,4to6cm,5,0,1,0,0.0024,AB,1995,1,Core,277000,4869900,770,12.62,0.05,595,178,29.4105293685305,1995,2006,2016,11,10,L,NH.high
p206,ACSP,"mountain maple",4to6cm,5,0,0,2,0.0024,MM,1995,1,Core,277000,4869900,770,12.62,0.05,595,178,29.4105293685305,1995,2006,2016,11,10,L,NH.high
p206,ACRU,"red maple",4to6cm,5,0,1,1,0.0024,RM,1995,1,Core,277000,4869900,770,12.62,0.05,595,178,29.4105293685305,1995,2006,2016,11,10,L,NH.high
p206,PIRU,"red spruce",4to6cm,5,0,0,1,0.0024,RS,1995,1,Core,277000,4869900,770,12.62,0.05,595,178,29.4105293685305,1995,2006,2016,11,10,L,NH.high
p206,ACSA,"sugar maple",4to6cm,5,0,2,4,0.0024,SM,1995,1,Core,277000,4869900,770,12.62,0.05,595,178,29.4105293685305,1995,2006,2016,11,10,L,NH.high
p206,ACPE,"striped maple",4to6cm,5,0,3,0,0.0024,STM,1995,1,Core,277000,4869900,770,12.62,0.05,595,178,29.4105293685305,1995,2006,2016,11,10,L,NH.high
p207,FAGR,beech,4to6cm,5,1,13,4,0.0024,AB,1995,1,Core,277000,4870000,770,12.62,0.05,640,215,13.3625870502985,1996,2006,2016,10,10,M,NH.wood
p207,ACSP,"mountain maple",4to6cm,5,0,1,1,0.0024,MM,1995,1,Core,277000,4870000,770,12.62,0.05,640,215,13.3625870502985,1996,2006,2016,10,10,M,NH.wood
p207,PIRU,"red spruce",4to6cm,5,0,1,1,0.0024,RS,1995,1,Core,277000,4870000,770,12.62,0.05,640,215,13.3625870502985,1996,2006,2016,10,10,M,NH.wood
p207,ACSA,"sugar maple",4to6cm,5,0,2,11,0.0024,SM,1995,1,Core,277000,4870000,770,12.62,0.05,640,215,13.3625870502985,1996,2006,2016,10,10,M,NH.wood
p207,ACPE,"striped maple",4to6cm,5,0,9,6,0.0024,STM,1995,1,Core,277000,4870000,770,12.62,0.05,640,215,13.3625870502985,1996,2006,2016,10,10,M,NH.wood
p208,FAGR,beech,4to6cm,5,0,2,2,0.0024,AB,1995,1,Core,277000,4870200,770,12.62,0.05,705,216,13.1652497587395,1996,2006,2016,10,10,M,NH.high
p208,ABBA,"balsam fir",4to6cm,5,0,0,2,0.0024,BF,1995,1,Core,277000,4870200,770,12.62,0.05,705,216,13.1652497587395,1996,2006,2016,10,10,M,NH.high
p208,SOAM,"mountain ash",4to6cm,5,0,0,1,0.0024,MA,1995,1,Core,277000,4870200,770,12.62,0.05,705,216,13.1652497587395,1996,2006,2016,10,10,M,NH.high
p208,ACRU,"red maple",4to6cm,5,0,4,2,0.0024,RM,1995,1,Core,277000,4870200,770,12.62,0.05,705,216,13.1652497587395,1996,2006,2016,10,10,M,NH.high
p208,PIRU,"red spruce",4to6cm,5,1,1,0,0.0024,RS,1995,1,Core,277000,4870200,770,12.62,0.05,705,216,13.1652497587395,1996,2006,2016,10,10,M,NH.high
p208,ACPE,"striped maple",4to6cm,5,0,7,5,0.0024,STM,1995,1,Core,277000,4870200,770,12.62,0.05,705,216,13.1652497587395,1996,2006,2016,10,10,M,NH.high
p208,BEAL,"yellow birch",4to6cm,5,0,0,1,0.0024,YB,1995,1,Core,277000,4870200,770,12.62,0.05,705,216,13.1652497587395,1996,2006,2016,10,10,M,NH.high
p209,FAGR,beech,4to6cm,5,0,7,3,0.0024,AB,1995,1,Core,277000,4870300,770,12.62,0.05,720,220,17.5327377054434,1996,2006,2016,10,10,H,SF.spruce
p209,ABBA,"balsam fir",4to6cm,5,0,4,4,0.0024,BF,1995,1,Core,277000,4870300,770,12.62,0.05,720,220,17.5327377054434,1996,2006,2016,10,10,H,SF.spruce
p209,PIRU,"red spruce",4to6cm,5,1,3,0,0.0024,RS,1995,1,Core,277000,4870300,770,12.62,0.05,720,220,17.5327377054434,1996,2006,2016,10,10,H,SF.spruce
p209,ACPE,"striped maple",4to6cm,5,1,2,2,0.0024,STM,1995,1,Core,277000,4870300,770,12.62,0.05,720,220,17.5327377054434,1996,2006,2016,10,10,H,SF.spruce
p209,BEAL,"yellow birch",4to6cm,5,1,2,0,0.0024,YB,1995,1,Core,277000,4870300,770,12.62,0.05,720,220,17.5327377054434,1996,2006,2016,10,10,H,SF.spruce
p210,ABBA,"balsam fir",4to6cm,5,1,15,11,0.0024,BF,1995,1,Core,277000,4870500,770,12.62,0.05,790,200,19.6393597528532,1996,2006,2016,10,10,H,SF.spruce
p210,PIRU,"red spruce",4to6cm,5,0,6,1,0.0024,RS,1995,1,Core,277000,4870500,770,12.62,0.05,790,200,19.6393597528532,1996,2006,2016,10,10,H,SF.spruce
p210,ACPE,"striped maple",4to6cm,5,0,3,2,0.0024,STM,1995,1,Core,277000,4870500,770,12.62,0.05,790,200,19.6393597528532,1996,2006,2016,10,10,H,SF.spruce
p210,BEAL,"yellow birch",4to6cm,5,0,2,1,0.0024,YB,1995,1,Core,277000,4870500,770,12.62,0.05,790,200,19.6393597528532,1996,2006,2016,10,10,H,SF.spruce
p211,ABBA,"balsam fir",4to6cm,5,3,21,2,0.0024,BF,1995,1,Core,277000,4870600,770,12.62,0.05,810,196,15.3418459260162,1996,2006,2016,10,10,H,NH.wood
p211,BEPA,"paper birch",4to6cm,5,0,2,1,0.0024,PB,1995,1,Core,277000,4870600,770,12.62,0.05,810,196,15.3418459260162,1996,2006,2016,10,10,H,NH.wood
p211,PIRU,"red spruce",4to6cm,5,0,6,2,0.0024,RS,1995,1,Core,277000,4870600,770,12.62,0.05,810,196,15.3418459260162,1996,2006,2016,10,10,H,NH.wood
p211,ACPE,"striped maple",4to6cm,5,0,2,0,0.0024,STM,1995,1,Core,277000,4870600,770,12.62,0.05,810,196,15.3418459260162,1996,2006,2016,10,10,H,NH.wood
p211,BEAL,"yellow birch",4to6cm,5,0,2,3,0.0024,YB,1995,1,Core,277000,4870600,770,12.62,0.05,810,196,15.3418459260162,1996,2006,2016,10,10,H,NH.wood
p212,ABBA,"balsam fir",4to6cm,5,0,9,60,0.0024,BF,1995,1,Core,277000,4870800,770,12.62,0.05,900,195,29.621349496208,1996,2006,2016,10,10,H,SF.spruce
p212,PIRU,"red spruce",4to6cm,5,0,1,1,0.0024,RS,1995,1,Core,277000,4870800,770,12.62,0.05,900,195,29.621349496208,1996,2006,2016,10,10,H,SF.spruce
p213,ABBA,"balsam fir",4to6cm,5,0,61,40,0.0024,BF,1995,1,Core,277000,4870900,770,12.62,0.05,910,208,33.1363912358213,1996,2006,2016,10,10,H,SF.spruce
p213,SOAM,"mountain ash",4to6cm,5,0,0,1,0.0024,MA,1995,1,Core,277000,4870900,770,12.62,0.05,910,208,33.1363912358213,1996,2006,2016,10,10,H,SF.spruce
p213,BEPA,"paper birch",4to6cm,5,0,2,3,0.0024,PB,1995,1,Core,277000,4870900,770,12.62,0.05,910,208,33.1363912358213,1996,2006,2016,10,10,H,SF.spruce
p213,PIRU,"red spruce",4to6cm,5,0,19,5,0.0024,RS,1995,1,Core,277000,4870900,770,12.62,0.05,910,208,33.1363912358213,1996,2006,2016,10,10,H,SF.spruce
p214,FAGR,beech,4to6cm,5,0,2,0,0.0024,AB,1995,1,Core,276500,4869100,765,12.62,0.05,540,102,34.3026628523265,1996,2006,2016,10,10,L,NH.wood
p214,ABBA,"balsam fir",4to6cm,5,0,0,3,0.0024,BF,1995,1,Core,276500,4869100,765,12.62,0.05,540,102,34.3026628523265,1996,2006,2016,10,10,L,NH.wood
p214,ACSP,"mountain maple",4to6cm,5,0,1,7,0.0024,MM,1995,1,Core,276500,4869100,765,12.62,0.05,540,102,34.3026628523265,1996,2006,2016,10,10,L,NH.wood
p214,ACPE,"striped maple",4to6cm,5,0,0,1,0.0024,STM,1995,1,Core,276500,4869100,765,12.62,0.05,540,102,34.3026628523265,1996,2006,2016,10,10,L,NH.wood
p215,FAGR,beech,4to6cm,5,1,2,1,0.0024,AB,1995,1,Core,276500,4869000,765,12.62,0.05,555,70,26.7949192431122,1996,2006,2016,10,10,L,NH.wood
p215,ABBA,"balsam fir",4to6cm,5,0,0,1,0.0024,BF,1995,1,Core,276500,4869000,765,12.62,0.05,555,70,26.7949192431122,1996,2006,2016,10,10,L,NH.wood
p215,ACPE,"striped maple",4to6cm,5,1,4,2,0.0024,STM,1995,1,Core,276500,4869000,765,12.62,0.05,555,70,26.7949192431122,1996,2006,2016,10,10,L,NH.wood
p216,FAGR,beech,4to6cm,5,0,0,1,0.0024,AB,1995,1,Core,276500,4868800,765,12.62,0.05,600,114,23.2094091331426,1996,2006,2016,10,10,L,NH.high
p216,ACSP,"mountain maple",4to6cm,5,0,0,3,0.0024,MM,1995,1,Core,276500,4868800,765,12.62,0.05,600,114,23.2094091331426,1996,2006,2016,10,10,L,NH.high
p216,PIRU,"red spruce",4to6cm,5,1,3,2,0.0024,RS,1995,1,Core,276500,4868800,765,12.62,0.05,600,114,23.2094091331426,1996,2006,2016,10,10,L,NH.high
p216,ACSA,"sugar maple",4to6cm,5,0,6,6,0.0024,SM,1995,1,Core,276500,4868800,765,12.62,0.05,600,114,23.2094091331426,1996,2006,2016,10,10,L,NH.high
p216,ACPE,"striped maple",4to6cm,5,1,1,1,0.0024,STM,1995,1,Core,276500,4868800,765,12.62,0.05,600,114,23.2094091331426,1996,2006,2016,10,10,L,NH.high
p217,FAGR,beech,4to6cm,5,0,7,9,0.0024,AB,1995,1,Core,276500,4868700,765,12.62,0.05,590,112,7.22656814181835,1996,2006,2016,10,10,L,NH.high
p217,ACSA,"sugar maple",4to6cm,5,1,2,3,0.0024,SM,1995,1,Core,276500,4868700,765,12.62,0.05,590,112,7.22656814181835,1996,2006,2016,10,10,L,NH.high
p217,ACPE,"striped maple",4to6cm,5,0,0,2,0.0024,STM,1995,1,Core,276500,4868700,765,12.62,0.05,590,112,7.22656814181835,1996,2006,2016,10,10,L,NH.high
p218,FAGR,beech,4to6cm,5,2,5,0,0.0024,AB,1995,1,Core,276500,4868500,765,12.62,0.05,585,55,5.14355378669733,1996,2006,2016,10,10,L,NH.hemlock
p218,PIRU,"red spruce",4to6cm,5,2,4,1,0.0024,RS,1995,1,Core,276500,4868500,765,12.62,0.05,585,55,5.14355378669733,1996,2006,2016,10,10,L,NH.hemlock
p219,FAGR,beech,4to6cm,5,0,13,4,0.0024,AB,1995,1,Core,276500,4868400,765,12.62,0.05,590,110,16.9336819481128,1996,2006,2016,10,10,L,NH.hemlock
p219,PIRU,"red spruce",4to6cm,5,0,2,2,0.0024,RS,1995,1,Core,276500,4868400,765,12.62,0.05,590,110,16.9336819481128,1996,2006,2016,10,10,L,NH.hemlock
p219,ACPE,"striped maple",4to6cm,5,0,1,2,0.0024,STM,1995,1,Core,276500,4868400,765,12.62,0.05,590,110,16.9336819481128,1996,2006,2016,10,10,L,NH.hemlock
p219,BEAL,"yellow birch",4to6cm,5,0,1,1,0.0024,YB,1995,1,Core,276500,4868400,765,12.62,0.05,590,110,16.9336819481128,1996,2006,2016,10,10,L,NH.hemlock
p220,ABBA,"balsam fir",4to6cm,5,0,0,1,0.0024,BF,1995,1,Core,276500,4868200,765,12.62,0.05,630,54,15.3021502981226,1996,2006,2016,10,10,M,NH.hemlock
p220,SOAM,"mountain ash",4to6cm,5,0,0,1,0.0024,MA,1995,1,Core,276500,4868200,765,12.62,0.05,630,54,15.3021502981226,1996,2006,2016,10,10,M,NH.hemlock
p220,PIRU,"red spruce",4to6cm,5,1,6,1,0.0024,RS,1995,1,Core,276500,4868200,765,12.62,0.05,630,54,15.3021502981226,1996,2006,2016,10,10,M,NH.hemlock
p221,FAGR,beech,4to6cm,5,0,1,0,0.0024,AB,1995,1,Core,276500,4868100,765,12.62,0.05,625,23,19.9214782415618,1996,2006,2016,10,10,L,NH.hemlock
