TreeID,FirstObs,PlotTag,Tag_15_current,Species_BEST_15,DBH_95,CrownStatus_95,TreeStatus_95,DBH_05,CrownStatus_05,TreeStatus_05,DBH_15,CrownStatus_15,TreeStatus_15,BBD_15,Time9505yr,Time0515yr,PlotAreaha,ElevB,Species4,SppCommon,Species2,Type,BIG5,YrRecruit
1_6357,Second,p155,t10124,RS,NA,NA,NA,11,S,1,12.1,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,2005
1_6358,Second,p155,t10125,BF,NA,NA,NA,10.7,S,1,12,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_6359,Second,p155,t10126,BF,NA,NA,NA,10.1,S,1,11.3,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_6360,Second,p155,t10127,PB,NA,NA,NA,10.9,I,1,11.1,I,1,NA,10,10,0.05,L,BEPA,"paper birch",PB,Hardwood,0,2005
1_6361,Second,p155,t10128,PB,14.12777,NA,1,14.9,I,1,14.8,I,2,NA,10,10,0.05,L,BEPA,"paper birch",PB,Hardwood,0,1995
1_6362,Second,p155,t10129,BF,NA,NA,NA,11.9,S,1,13.5,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_6363,Second,p155,t10130,RM,15.28364,NA,1,16.8,S,1,17.1,S,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6364,First,p155,t5152,RS,40.3,C,1,42.9,C,1,44.4,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6365,First,p155,t5153,BF,18.6,NA,5,18.6,NA,5,NA,NA,6,NF1,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,NA
1_6366,First,p155,t5154,YB,10.2,S,1,11.4,S,1,10.6,S,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6367,First,p155,t5155,RS,12.6,NA,4,12.7,NA,4,12.6,NA,4,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,NA
1_6368,First,p155,t5156,RS,27.3,C,1,29.1,C,1,31.9,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6369,First,p155,t5157,RS,31.5,C,1,34.5,C,1,36.7,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6370,First,p155,t5158,RS,18.5,I,1,18.7,I,1,18.8,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6371,First,p155,t5159,RS,30.4,I,1,31.8,C,1,32.9,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6372,First,p155,t5160,RS,39.3,C,1,40.3,C,1,41.5,NA,5,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6373,First,p155,t5161,BF,15.3,NA,5,15.3,NA,5,13.5,NA,5,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,NA
1_6374,First,p155,t5162,RM,17.5,I,1,19.5,C,1,20.8,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6375,First,p155,t5163,RS,15.1,I,1,16.3,C,1,16.8,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6376,First,p155,t5164,RS,34.9,C,1,36.4,C,1,37.9,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6377,First,p155,t5165,RS,13.9,I,1,15.3,I,1,16.4,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6378,First,p155,t5166,RS,28.3,C,1,29.8,C,1,31.7,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6379,First,p155,t5167,RS,15.1,I,1,16.1,C,1,16.4,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6380,First,p155,t5168,RS,27,C,1,28.8,C,1,30.5,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6381,First,p155,t5169,BF,10.2,S,1,12.2,S,1,14.3,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6382,First,p155,t5170,RS,23.4,C,1,24.4,C,1,25.5,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6383,First,p155,t5171,RS,25.4,I,1,27.7,C,1,30.6,C,2,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6384,First,p155,t5172,RM,13.7,S,1,13.7,NA,4,NA,NA,6,NF2,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6385,First,p155,t5173,RS,31.6,C,1,34.8,D,1,37.6,D,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6386,First,p155,t5174,RM,15.8,S,1,13.9,S,1,15.1,I,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6387,First,p155,t5175,RM,17.2,S,1,17.6,I,1,18.6,S,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6388,First,p155,t5176,PB,17.1,C,1,17.9,C,1,19.1,C,1,NA,10,10,0.05,L,BEPA,"paper birch",PB,Hardwood,0,1995
1_6389,First,p155,t5177,BF,10.2,S,1,12.2,S,1,14,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6390,First,p155,t5178,BF,12.4,S,1,13.6,I,1,13.9,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6391,First,p155,t5179,RS,11.1,S,1,13.4,S,1,14.4,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6392,First,p155,t5180,BF,10.8,I,1,13.6,C,1,16.3,C,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6393,First,p155,t5181,RS,10.6,I,1,13.5,C,1,16.1,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6394,First,p155,t5182,BF,13.4,I,1,16,C,1,16.6,NA,4,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6395,First,p155,t5183,BF,12.6,I,1,15.1,C,1,16.3,C,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6396,First,p155,t5184,YB,25.5,I,1,25.2,C,1,25.4,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6397,First,p155,t5185,RS,11.9,S,1,14.1,I,1,14.8,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6398,First,p155,t5186,RS,14.4,S,1,16.2,I,1,17.8,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6399,First,p155,t13797,BF,18,S,1,22.1,I,1,26.8,C,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6400,First,p155,t5188,RM,18.5,C,1,19.8,C,1,21.8,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6401,First,p155,t5189,PB,20.5,I,1,20.8,C,1,22.1,NA,5,NA,10,10,0.05,L,BEPA,"paper birch",PB,Hardwood,0,1995
1_6402,First,p155,t5190,YB,12.6,NA,4,12.6,NA,6,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6403,First,p155,t5191,PB,18.5,C,1,21,I,1,21.8,I,2,NA,10,10,0.05,L,BEPA,"paper birch",PB,Hardwood,0,1995
1_6404,First,p155,t5192,RM,17.1,S,1,18.1,S,1,17.9,NA,4,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6405,First,p155,t5193,BF,12.4,S,1,15.5,I,1,18.4,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6406,First,p155,t5194,BF,14.7,S,1,18,S,1,20.8,I,2,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6407,First,p155,t5195,RS,12.1,S,1,14,S,1,15.2,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6408,First,p155,t5196,RS,10.8,S,1,11.7,S,1,12,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6409,First,p155,t5197,RM,25.4,C,1,28.4,C,1,31,C,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6410,First,p155,t5198,RM,23,C,1,25.9,C,1,28.4,I,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6411,First,p155,t5199,RM,28.4,C,1,30.4,C,1,32.9,S,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6412,First,p155,t5200,MB,17.3,I,1,18.9,C,1,20.7,I,1,NA,10,10,0.05,L,BECO,"mountain birch",MB,Hardwood,0,1995
1_6413,First,p155,t5601,RM,22.3,C,1,23.6,C,1,24.5,S,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6414,First,p155,t5602,RM,15.7,NA,4,15.9,NA,4,NA,NA,6,NF1,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,NA
1_6415,First,p155,t5603,RM,30.1,C,1,30.4,C,1,30.8,NA,5,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6416,First,p155,t5604,BF,27.9,C,1,27.9,NA,5,NA,NA,6,NF2,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6417,Second,p156,t10118,RM,NA,NA,NA,12,I,1,14.6,I,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,2005
1_6418,Second,p156,t10119,AB,NA,NA,NA,10.6,S,1,13.2,I,1,1,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_6419,Second,p156,t10120,BF,NA,NA,NA,11.9,S,1,13.2,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_6420,Second,p156,t10121,BF,NA,NA,NA,11,S,1,13.3,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_6421,Second,p156,t10122,YB,NA,NA,NA,11.2,I,1,14.4,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,2005
1_6422,First,p156,t5605,BF,12.1,S,1,16.5,S,1,21.3,C,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6423,First,p156,t5606,RS,29.8,NA,4,29.8,NA,6,NA,NA,NA,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,NA
1_6424,First,p156,t5607,AB,22,I,1,24.9,I,1,28.9,I,1,2,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_6425,First,p156,t5608,RS,10.1,NA,4,10,NA,5,NA,NA,6,NF1,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,NA
1_6426,First,p156,t5609,RS,10.4,S,1,10.9,S,2,11.2,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6427,First,p156,t5610,RS,17.9,NA,5,17.9,NA,5,NA,NA,6,NF1,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,NA
1_6428,First,p156,t5611,BF,12.9,S,1,15.3,I,1,16.6,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6429,First,p156,t5612,BF,12.1,S,1,12.9,S,1,13.7,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6430,First,p156,t5613,RS,22.2,S,1,23.2,I,1,23.9,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6431,First,p156,t5614,YB,49.9,C,1,51.5,D,1,52.2,D,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6432,First,p156,t5615,RS,10.4,S,1,11,S,1,11,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6433,First,p156,t5616,RM,32.8,C,1,32.5,C,1,38.1,D,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6434,First,p156,t5617,RM,28.5,C,1,32.5,C,1,35.4,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6435,First,p156,t5618,RM,19.9,I,1,20.8,I,1,21.2,C,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6436,First,p156,t5619,BF,15,S,1,17.9,S,1,20.7,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6437,First,p156,t5620,BF,15.5,S,1,19.4,I,1,23.1,C,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6438,First,p156,t5621,YB,11.4,S,1,12.8,S,1,14.8,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6439,First,p156,t5622,SM,23.3,I,1,24.5,C,1,24.6,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6440,First,p156,t5623,PB,24.1,I,1,23.8,NA,4,NA,NA,6,NF1,10,10,0.05,L,BEPA,"paper birch",PB,Hardwood,0,1995
1_6441,First,p156,t5624,RS,11,S,1,12.7,S,1,14.1,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6442,First,p156,t5625,SM,14.5,I,1,15.9,I,1,17.4,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6443,First,p156,t5626,RM,16.6,S,1,18.9,C,1,21.8,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6444,First,p156,t5627,RM,25.5,I,1,27.7,C,1,31,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6445,First,p156,t5628,RM,22.3,I,1,21,C,1,21.6,C,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6446,First,p156,t5629,BF,10.2,S,1,14.2,S,1,18.1,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6447,First,p156,t5630,YB,18.9,I,1,21.5,C,1,24.7,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6448,First,p156,t5631,SM,10.7,S,1,11.4,I,1,11.8,NA,4,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6449,First,p156,t5632,RM,13.4,S,1,13.9,NA,5,13.4,NA,5,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6450,First,p156,t5633,YB,73,D,1,74.8,D,1,73.6,I,3,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6451,First,p156,t5634,BF,21.7,NA,4,21.7,NA,6,NA,NA,NA,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,NA
1_6452,First,p156,t5635,RM,10.6,S,1,12.2,I,1,16.1,I,2,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6453,First,p156,t5636,SM,10.4,S,1,11.9,S,1,12,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6454,First,p156,t5637,BF,10.8,S,1,13.6,S,1,16.1,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6455,First,p156,t5638,YB,32.6,C,1,34.7,C,1,36.9,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6456,First,p156,t5639,YB,28.9,C,1,30.3,C,1,31.6,C,2,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6457,First,p156,t5640,SM,12.4,S,1,13.2,I,1,13.9,I,2,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6458,First,p156,t5641,RM,33.3,C,1,33,NA,5,32.7,NA,5,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6459,First,p156,t5642,YB,24.3,C,1,27.3,C,1,31.8,D,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6460,First,p156,tn001,YB,18.2,NA,5,NA,NA,NA,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6461,Second,p157,t10113,SM,NA,NA,NA,10.9,C,1,14.1,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,2005
1_6462,Second,p157,t10114,SM,NA,NA,NA,11.3,I,1,13.2,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,2005
1_6463,Second,p157,t10115,BF,NA,NA,NA,11.2,S,1,14.8,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_6464,Second,p157,t10116,SM,NA,NA,NA,10.1,S,1,13,S,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,2005
1_6465,Second,p157,t10117,SM,NA,NA,NA,11,S,1,12.8,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,2005
1_6466,First,p157,t5643,SM,12.9,S,1,17,C,1,20,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6467,First,p157,t5644,RM,43.3,C,1,44.1,C,1,45.3,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6468,First,p157,t5645,RS,11.2,S,1,12.1,S,1,12.5,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6469,First,p157,t5646,YB,34.6,C,1,35.9,C,1,38.6,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6470,First,p157,t5647,YB,41.2,C,1,42.7,C,1,44.8,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6471,First,p157,t5648,RS,15.1,S,1,18.7,I,1,21.8,I,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6472,First,p157,t13909,YB,32.7,C,1,32.6,D,1,32.1,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6473,First,p157,t5650,SM,28.1,C,1,29.5,C,1,27.5,NA,5,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6474,First,p157,t5651,UK,23.9,NA,5,23.9,NA,6,NA,NA,NA,NA,10,10,0.05,L,UNKN,unknown,UK,Unknown,0,NA
1_6475,First,p157,t5652,SM,32.1,C,1,35.2,C,1,37.1,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6476,First,p157,t5653,YB,40.2,NA,4,40.2,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6477,First,p157,t5654,RS,13.1,S,1,14.5,I,1,15.6,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6478,First,p157,t5655,SM,28,C,1,29.7,C,1,31,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6479,First,p157,t5656,RM,23.3,C,1,26.4,C,1,28.4,C,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6480,First,p157,t5657,SM,36.3,C,1,38.8,C,1,41.3,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6481,First,p157,t5658,BF,27,NA,4,27,NA,6,NA,NA,NA,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,NA
1_6482,First,p157,t5659,BF,10.4,S,1,13.4,S,1,15.4,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6483,First,p157,t5660,BF,17.8,S,1,19.9,S,1,22.4,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_6484,First,p157,t5661,YB,57.6,C,1,59,C,1,60.4,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6485,First,p157,t5662,YB,34,C,1,36.5,C,1,40.2,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6486,First,p157,t5663,AB,14.7,S,1,17,S,1,17.7,S,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_6487,Second,p158,t13394,AB,NA,NA,NA,12.2,S,1,13.8,S,1,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_6488,Second,p158,t10111,SM,NA,NA,NA,11.5,S,1,12.8,S,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,2005
1_6489,Second,p158,t10112,AB,NA,NA,NA,11.4,S,1,13.8,I,1,1,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_6490,First,p158,t5664,RM,25,S,1,27.1,I,1,28.9,I,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_6491,First,p158,t5665,SM,32.2,C,1,34.1,C,1,35.4,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6492,First,p158,t5666,SM,26.9,C,1,28.4,C,1,29.8,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6493,First,p158,t5667,SM,13.9,S,1,14.2,S,1,14.8,S,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6494,First,p158,t5668,SM,24.8,C,1,26.1,C,1,27,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6495,First,p158,t13910,SM,25.8,I,1,27.8,C,1,29.5,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6496,First,p158,t5670,SM,27.1,C,1,29.7,I,1,31.9,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6497,First,p158,t5671,AB,29.9,C,1,30.2,C,1,31.2,NA,5,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_6498,First,p158,t5672,SM,26.7,S,1,27.9,I,1,29.9,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6499,First,p158,t5673,SM,35.8,C,1,38,D,1,38.7,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6500,First,p158,t5674,RS,39.3,C,1,40.1,C,1,40.1,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_6501,First,p158,t5675,SM,49.2,C,1,53.6,C,1,57.2,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6502,First,p158,t5676,YB,30.5,NA,4,30.5,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6503,First,p158,t5677,SM,24.4,I,1,25.8,I,1,26.5,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6504,First,p158,t5678,YB,23,C,1,24.8,I,1,24.2,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6505,First,p158,t5679,SM,17.8,S,1,19.2,I,1,NA,NA,6,NF1,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6506,First,p158,t5680,SM,24.6,I,1,25.5,C,1,26.3,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6507,First,p158,t5681,YB,25,NA,5,25,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6508,First,p158,t5682,SM,16.5,S,1,16.8,S,1,16.9,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6509,First,p158,t5683,SM,29.8,C,1,30.6,C,1,31.2,NA,5,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6510,First,p158,t5684,SM,31.1,C,1,33.5,C,1,36,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6511,First,p158,t5685,SM,27.5,I,1,30.6,C,1,34.2,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6512,First,p158,t5686,SM,34.1,C,1,37,C,1,39.8,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6513,First,p158,t5687,YB,26.3,NA,4,26,NA,5,NA,NA,6,NF1,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6514,First,p158,t5688,SM,24.8,C,1,27.9,I,1,30.6,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6515,First,p158,t5689,YB,15.7,S,1,15.7,NA,6,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6516,First,p158,t5690,SM,32.9,C,1,36.6,C,1,40.2,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6517,First,p158,t5691,YB,30.6,C,1,33.2,C,1,37.2,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6518,First,p158,t5692,YB,31.6,NA,5,31.1,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6519,First,p158,t5693,BF,27.4,NA,5,27.4,NA,6,NA,NA,NA,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,NA
1_6520,First,p158,t5694,AB,17.4,I,1,18.4,S,1,18.7,NA,4,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_6521,First,p158,t5695,AB,12.2,S,1,13.4,I,1,14.4,S,2,2,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_6522,First,p159,t5696,YB,21.4,C,1,22.8,C,1,26.1,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_6523,First,p159,t13911,YB,49.9,NA,4,49.9,NA,5,45.2,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_6524,First,p159,t5698,AB,11.5,S,1,14.2,C,1,17.5,I,2,2,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_6525,First,p159,t5699,SM,19.9,I,1,22.3,C,1,23.2,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6526,First,p159,t5700,SM,13.4,S,1,15.4,C,1,14.5,NA,5,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6527,First,p159,t5701,SM,15.5,I,1,20.2,D,1,22.9,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6528,First,p159,t5702,SM,14.5,I,1,17,D,1,19,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6529,First,p159,t5703,SM,34.4,C,1,34.4,NA,5,NA,NA,6,NF1,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6530,First,p159,t5704,SM,13,S,1,13,NA,6,NA,NA,NA,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_6531,First,p159,t5705,YB,24.3,C,1,25.4,C,1,30.7,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
